,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,in_amount_mmol,p_amount_mmol,sol_amount_ml,TOP_amount_mmol,acid_amount_mmol,amine_amount_mmol,thiol_amount_mmol,zinc_amount_mmol,other_amount_mmol,total_volume_ml,temp_c,time_min,x0_chloroindium oxalate,x0_indium acetate,x0_indium bromide,x0_indium chloride,x0_indium iodide,x0_indium myristate,x0_indium oxalate,x0_indium palmitate,x0_indium trifluoroacetate,"x0_indium tris(N,N-diisopropylacetamidinato)",x1_bis(trimethylsilyl)phosphine,x1_phosphine gas,x1_phosphorus trichloride,x1_sodium phosphide,x1_tris(diethylamino)phosphine,x1_tris(dimethylamino)phosphine,x1_tris(trimethylgermyl)phosphine,x1_tris(trimethylsilyl)phosphine,x1_white phosphorus,x2_4-ethylpyridine,x2_None,x2_dimethylformamide,x2_mesitylene,x2_octadecene,x2_toluene,x3_None,x3_trioctylphosphine,x4_None,x4_lauric acid,x4_myristic acid,x4_oleic acid,x4_palmitic acid,x4_stearic acid,x5_None,x5_dioctylamine,x5_dodecylamine,x5_hexadecylamine,x5_octylamine,x5_oleylamine,x6_None,x6_dodecanethiol,x7_None,x7_zinc acetate,x7_zinc bromide,x7_zinc chloride,x7_zinc iodide,x7_zinc octanoate,x7_zinc oleate,x7_zinc stearate,x7_zinc undecylenate,x8_None,x8_acetic acid,x8_copper bromide,x8_oleic acid,x8_superhydride,x8_tetrabutylammonium myristate,x8_trioctylamine,x8_trioctylphosphine oxide,x8_water,x8_zinc iodide,diameter_nm,abs_nm,emission_nm,Unnamed: 78
54,55,55,55,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.349150691,-0.139995844,-0.197117053,-0.629015021,-0.263605139,-0.219141789,-0.855756305,-0.308170179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6333333333333335,476.0,563.3333333,87.33333333
55,56,56,56,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.713456341,-0.138601869,-0.197117053,-0.629015021,-0.263605139,-0.21901565,-0.855756305,-0.308170179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1333333333333333,491.0,563.3333333,72.33333333
56,57,57,57,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.521716525,-0.139995844,-0.197117053,-0.629015021,-0.263605139,-0.219141789,-0.855756305,-0.307474232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8000000000000003,530.0,569.6666667,39.66666667
57,58,58,58,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.349150691,-0.139995844,-0.197117053,-0.629015021,-0.263605139,-0.219141789,-0.855756305,-0.307474232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1333333333333333,497.0,563.3333333,66.33333333
58,59,59,59,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.713456341,-0.138601869,-0.197117053,-0.629015021,-0.263605139,-0.21901565,-0.855756305,-0.307474232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8000000000000003,522.0,569.6666667,47.66666667
59,60,60,60,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.349150691,-0.139995844,-0.197117053,-0.629015021,-0.263605139,-0.219141789,-0.855756305,-0.29964483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9,509.0,563.3333333,54.33333333
60,61,61,61,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.713456341,-0.138601869,-0.197117053,-0.629015021,-0.263605139,-0.21901565,-0.855756305,-0.29964483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.266666666666667,613.0,650.0,37.0
61,62,62,62,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.521716525,-0.139995844,-0.197117053,-0.629015021,-0.263605139,-0.219141789,-0.855756305,-0.290945495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3333333333333335,590.0,598.0,8.0
62,63,63,63,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.349150691,-0.139995844,-0.197117053,-0.629015021,-0.263605139,-0.219141789,-0.855756305,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9,518.0,576.6666667,58.66666667
63,64,64,64,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.521716525,-0.139995844,-0.197117053,-0.629015021,-0.263605139,-0.219141789,-0.855756305,-0.256148154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.533333333333333,625.0,680.0,55.0
64,65,65,65,0.980737006,-0.521960095,-0.103631826,-0.30466059,2.349150691,-0.139995844,-0.197117053,-0.629015021,-0.263605139,-0.219141789,-0.855756305,-0.256148154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9,520.0,576.6666667,56.66666667
65,66,66,66,-0.093273286,-0.485476398,2.083574787,-0.30466059,0.374230592,-0.641826903,-0.197117053,-0.629015021,-0.263605139,1.85616325,0.975942201,-0.15175613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7,532.0,591.0,59.0
66,67,67,67,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.303994498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,571.0,604.6666667,33.66666667
67,68,68,68,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.303994498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.466666666666667,500.0,552.0,52.0
68,69,69,69,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.303994498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.466666666666667,510.0,556.0,46.0
69,70,70,70,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.303994498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.966666666666667,500.0,568.3333333,68.33333333
70,71,71,71,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.303994498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.233333333333333,496.0,552.0,56.0
71,72,72,72,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,574.0,604.6666667,30.66666667
72,73,73,73,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.466666666666667,540.0,579.0,39.0
73,74,74,74,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.466666666666667,531.0,579.3333333,48.33333333
74,75,75,75,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.258510798,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5,580.0,605.0,25.0
75,76,76,76,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0666666666666664,539.0,589.6666667,50.66666667
76,77,77,77,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.966666666666667,509.0,557.3333333,48.33333333
77,78,78,78,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,574.0,604.6666667,30.66666667
78,79,79,79,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.466666666666667,548.0,579.0,31.0
79,80,80,80,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.466666666666667,538.0,579.0,41.0
80,81,81,81,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.258510798,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5,580.0,605.0,25.0
81,82,82,82,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,549.0,589.6666667,40.66666667
82,83,83,83,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.966666666666667,518.0,579.0,61.0
83,84,84,84,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.258510798,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.203952142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.7533333333333334,592.0,605.0,13.0
84,85,85,85,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.15175613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,575.0,616.6666667,41.66666667
85,86,86,86,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.15175613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.466666666666667,550.0,579.0,29.0
86,87,87,87,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.15175613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.466666666666667,550.0,579.0,29.0
87,88,88,88,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.15175613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,551.0,601.6666667,50.66666667
88,89,89,89,-0.588970344,-0.704378581,-0.031813101,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.187291644,0.975942201,-0.15175613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,538.0,590.6666667,52.66666667
89,90,90,90,2.633060533,0.718485611,6.000959764,3.456242244,4.170678938,-0.641826903,-0.197117053,-0.629015021,-0.263605139,6.271034934,0.776844537,-0.273546824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7,500.0,576.3333333,76.33333333
90,91,91,91,2.633060533,0.718485611,6.000959764,3.456242244,4.170678938,-0.641826903,-0.197117053,-0.629015021,-0.263605139,6.271034934,0.776844537,-0.307474232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7333333333333334,465.0,580.3333333,115.3333333
91,92,92,92,2.633060533,0.718485611,6.000959764,3.456242244,4.170678938,-0.641826903,-0.197117053,-0.629015021,-0.263605139,6.271034934,0.776844537,-0.290945495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.866666666666667,495.0,576.3333333,81.33333333
92,93,93,93,-0.506354167,-0.602224229,0.451331046,-0.30466059,-0.200988854,-0.641826903,-0.197117053,-0.629015021,-0.263605139,0.279423363,0.37864921,-0.29703503,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.533333333333333,620.0,670.0,50.0
93,94,94,94,-0.506354167,-0.602224229,0.451331046,-0.30466059,-0.200988854,-0.641826903,-0.197117053,-0.629015021,-0.263605139,0.279423363,0.37864921,-0.303994498,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,570.0,616.0,46.0
94,95,95,95,-0.506354167,-0.602224229,0.451331046,-0.30466059,-0.200988854,-0.641826903,-0.197117053,-0.629015021,-0.263605139,0.279423363,0.37864921,-0.290945495,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5066666666666664,590.0,610.0,20.0
95,96,96,96,-0.506354167,-0.602224229,0.451331046,-0.30466059,-0.200988854,-0.641826903,-0.197117053,-0.629015021,-0.263605139,0.279423363,-0.417741445,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1,548.0,598.6666667,50.66666667
96,97,97,97,-0.506354167,-0.602224229,0.451331046,-0.30466059,-0.200988854,-0.641826903,-0.197117053,-0.629015021,-0.263605139,0.279423363,-0.019546118,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,570.0,616.0,46.0
97,98,98,98,-0.506354167,-0.602224229,0.451331046,-0.30466059,-0.200988854,-0.641826903,-0.197117053,-0.629015021,-0.263605139,0.279423363,0.776844537,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5066666666666664,600.0,616.0,16.0
98,99,99,99,-0.175889462,-0.448992701,0.124882298,0.071429693,0.259186703,-0.641826903,-0.197117053,0.325733434,-0.263605139,0.027144981,0.37864921,-0.256148154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,430.0,477.0,47.0
99,100,100,100,-0.605493579,-0.682488363,-0.070986951,-0.30466059,-0.331371928,-0.588855847,-0.197117053,-0.629015021,-0.263605139,-0.221160016,-0.417741445,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1,460.0,590.0,130.0
100,101,101,101,-0.506354167,-0.59492749,-0.103631826,-0.30466059,-0.162640891,-0.474549883,-0.197117053,-0.629015021,-0.263605139,-0.244117349,-1.811425091,-0.307474232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7333333333333334,419.0,569.3333333,150.3333333
101,102,102,102,-0.506354167,-0.59492749,-0.103631826,-0.30466059,-0.162640891,-0.474549883,-0.197117053,-0.629015021,-0.263605139,-0.244117349,-1.413229764,-0.307474232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7333333333333334,431.0,569.3333333,138.3333333
102,103,103,103,-0.506354167,-0.59492749,-0.103631826,-0.30466059,-0.162640891,-0.474549883,-0.197117053,-0.629015021,-0.263605139,-0.244117349,-1.015034436,-0.307474232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7333333333333334,446.0,569.3333333,123.3333333
103,104,104,104,-0.506354167,-0.59492749,-0.103631826,-0.30466059,-0.162640891,-0.474549883,-0.197117053,-0.629015021,-0.263605139,-0.244117349,-1.015034436,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9333333333333333,468.0,576.3333333,108.3333333
104,105,105,105,-0.506354167,-0.59492749,-0.103631826,-0.30466059,-0.162640891,-0.474549883,-0.197117053,-0.629015021,-0.263605139,-0.244117349,-1.413229764,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,432.0,576.3333333,144.3333333
105,106,106,106,-0.506354167,-0.59492749,-0.103631826,-0.30466059,-0.162640891,-0.474549883,-0.197117053,-0.629015021,-0.263605139,-0.244117349,-1.811425091,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,412.0,576.3333333,164.3333333
106,107,107,107,0.154575243,-0.37675498,4.368716024,-0.30466059,0.71936226,-0.641826903,-0.197117053,-0.629015021,-0.263605139,4.063599092,0.975942201,-0.15175613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,585.0,630.0,45.0
107,108,108,108,-0.588970344,1.448159556,-0.397435699,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.540481378,0.179551546,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,623.0,646.0,23.0
108,109,109,109,0.154575243,-0.011188334,-0.528015198,-0.30466059,-0.431076632,-0.641826903,5.132344018,0.962232404,-0.263605139,-0.659052218,1.573235192,-0.28224616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.9000000000000001,480.0,539.0,59.0
109,110,110,110,-0.341121815,-0.448992701,-0.33214595,-0.30466059,-0.431076632,-0.432730628,-0.197117053,-0.629015021,-0.263605139,-0.446255403,-0.855756305,-0.304864431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,445.0,568.0,123.0
110,111,111,111,0.319807596,0.134746455,-0.33214595,-0.30466059,-0.431076632,-0.432730628,-0.197117053,-0.629015021,-0.263605139,-0.446255403,-0.855756305,-0.280506293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,543.0,589.0,46.0
